666	Örök élet reggele 
667	Szent vagy, szent vagy, szent vagy 
668	Hajnalórán lelkem ébred 
671	Immár, Szentlélek, nagy Isten 
672	Igaz Bíró, nagy Úr Isten 
673	Minden élő megtartója 
674	Áldd meg mi ételünket 
675	Hálát adunk, jó Istenünk 
676	Ki asztalt terítesz 
677	Áldd meg, édes Istenünk 
681	Krisztus, ki vagy nap és világ 
682	Felséges Isten, mennynek, földnek Ura, És mindeneknek 
683	Mennynek és földnek nemes Teremtője, minden dolgoknak 
684	Bölcs teremtője a széles nagy földnek 
685	Ó, magas mennynek szentséges Istene 
686	Ó, nagy hatalmú felséges Úr Isten 
687	Emberi nemnek teremtő Istene 
688	Felséges Isten, mennynek, földnek Ura, Ki mindeneknek 
689	Hálát adok néked, mennybéli Isten (esti ének) 
690	Jézus Krisztus, szentek reménye 
691	A fényes nap immár elnyugodott 
692	Adjon Isten jó éjszakát 
693	Nyugodni térünk, tenéked könyörgünk 
694	Maradj velünk, mi Krisztusunk 
695	Néked, mennyei Atyánk, hálát adunk 
696	Adjunk hálát megtartó Istenünknek 
697	Ne jöjjön addig szememre álom 
698	Már nyugosznak a völgyek 
699	Ó, maradj, Uram, vélünk 
700	Ó, lelkem szent napsugara! 
701	Fölkelt immár a szép hold 
702	Lásd, Urunk, egy nap újra eltűnt 
703	Már véget ért a nap, mit adtál 
704	Ó, terjeszd ki, Jézusom 
705	Maradj velem, mert mindjárt este van 
711	Ím, nagy Isten, most előtted 
712	Istenem, én nagy bűnös ember 
713	Amint vagyok – sok bűn alatt 
714	Tehozzád jövünk már, Istenünk 
715	Lelki próbáimban 
716	Jézus, téged kereslek 
717	Ó, hova visz az út 
718	Egyedüli reményem 
719	Ó, örök hatalmú mennyei szent Isten 
720	Szólsz hozzám, Istenem 
721	Úr Jézus, nézz le rám 
722	Ó, Jézus, árva csendben 
723	Szelíd szemed, Úr Jézus 
724	Jézus, nyájas és szelíd 
725	Új szívet adj 
726	Jöjj, királyom, Jézusom 
727	Lelkem drága Jézusa 
728	Rád tekint már hitem 
729	Védelmezz, Istenem 
730	Szentlélek, jövel 
731	Jöjj hozzánk, Urunk 
741	Ki Istenének átad mindent 
742	Légy csendes szívvel és békével 
743	Mit Isten akar énvelem 
744	Mind jó, amit Isten tészen 
745	Istenre bízom magamat 
746	Éltem minden dolgában 
747	Siessetek, hamar lejár 
748	Bűneid átkos börtöne alján 
749	Halld meg, bűnös ember 
750	Jöjj, az Úr vár reád 
751	Jöjj el az élet vizéhez 
752	Jöjj, élő víz 
753	Én nem tudom, mért szeretett úgy minket 
754	Egy szív érettem dobogott 
755	A keresztfához megyek 
756	Áll a Krisztus szent keresztje 
757	Aki értem megnyíltál 
758	Az Isten Bárányára 
759	Új szövetséged elfogadom 
760	Bár bűn és kín gyötör 
761	Mily jó, ha bűntől már szabad 
762	Uram, tied vagyok én 
763	Hadd látlak Téged, ó, szívem Ura 
764	Ha utam borítja felhőnek árnya 
765	Ez a világ csak baj halma 
766	Jézus, te vagy nékem őriző pásztorom 
767	Semmi felől ne aggódjál 
768	Gondviselő, jó Atyám vagy 
769	Térj magadhoz, drága Sion 
770	Az Úr csodásan működik 
771	Velem vándorol utamon Jézus 
772	Hadd menjek, Istenem 
773	Tudom, az én Megváltóm él 
774	Csak vezess, Uram, végig 
775	Jézus a mi oltalmunk, erősségünk 
776	Mikor látom egeidet 
777	Az Úr az én jó pásztorom 
778	Mint szarvas hűs vízforrásra 
779	Tehozzád emelem szemeim, Istenem 
780	Megvizsgáltál, Uram, engem 
791	Zengjen hálaének 
792	Atya Úr Isten, rólad vallást tészek 
793	Áldott légy, mert megváltottál 
794	Jézus, te égi, szép 
795	Szólj, boldog hálaének 
796	Már keresztem vállra vettem 
797	Ó, Ábrahám Ura 
798	Hűséged végtelen 
799	Mindig velem, Uram 
800	Mindeddig vélem volt az Úr 
801	Szívből köszönöm, Uram 
802	Örvendjetek, mert Isten úgy szeret 
803	Az Úrnak zengjen az ének 
804	Hálát adok, Uram, az életért 
805	Jó dolog az Urat áldani, dicsérni 
806	Urunk nagy nevét áldja a világ 
807	Áldd, lelkem, Istened 
808	Áldjad az Urat, áldjad, én lelkem 
809	Isten nevét dicsérem 
810	Áldjátok Istent szent templomában 
821	Isten szívén megpihenve 
822	Testvérek, menjünk bátran 
823	Jézus hív, bár zúg, morajlik 
824	Szólj, szólj hozzám, Uram 
825	Hinni taníts, Uram 
826	Isten élő Lelke, jöjj 
827	Szentlélek égi lángja 
828	Boldog, kinek a béke minden vágya 
829	Kérlek téged, Istenemet 
830	Keresd az Istent, népem 
831	Fel, barátim 
832	Ó, Sion, ébredj 
833	Mennyit zengi a lelki békét 
834	Ébredj, bizonyságtévő Lélek 
841	Igéddel áldj meg bennünket, Urunk 
842	Neked zendül, Istenünk, a hála 
843	Sok számos esztendőket 
844	Az Úr vezessen végig az úton 
845	Tégy, Uram, engem áldássá 
846	Áldjon meg téged, áldjon az Úr 
