171	Pásztorunk a Jézus
383	Porból kiáltok
	
309	Ragyogsz-e még, égi fény
172	Rólad szól énekem
	
310	Semmi sem kívánok lenni
311	Seregeknek szent Istene!
173	Sok picinyke vízcsöpp
378	Szegény szívünk reménye
356	Szelíd szemed, Úr Jézus
174	Szent bizonyosság
175	Szent, győzedelmes élet
176	Szent ügy oldalán
346	Szent, szent, szent, szent, szent az Úr neve
177	Szeretem és áldom az Úr Istent
312	Szeretni vágyom
178	Széjjeljártam a világban
313	Szépséges Jézus
314	Szíved békétlen és üres
179	Szívemet Hozzád emelem
369	Szívem keserűségét
361	Szívem, ne rettegj
180	Szívünk egészen
181	Szólj, Uram, mert várok
182	Szűkölködünk nagy mértékben
	
183	Taníts, Uram, meghajlani
315	Tartsd, Uram, most a szekért	(le lett cserélve)
184	Tarts vérző oldaladnál
316	Távoli fény világol
185	Tebenned bíztunk eleitől fogva
352	Te fény, mely Krisztus áldott kebelén
186	Tehozzád szól énekem
187	Te, ki haláltusában
317	Teljesen a Tied vagyok, Uram
188	Teremtő nagy Király
189	Testvérek, föl tehát
190	Testvérek, lépjünk egyesülve
318	Testvérek, menjünk bátran
191	Te vagy napvilágom
391	Tégy foglyoddá, Uram
192	Térj magadhoz, drága Sion
193	Térj meg, lelkem
194	Térj vissza, vándor
319	Tied örökre
384	Tiéd vagyok! Dicsőség nagy nevednek
195	Tiszta égi béke
196	Több szentséget árassz
320	Törj elő
197	Törvénytől menten
342	Tövis, te drága jó tövis
198	Tudom, az én Megváltóm él
321	Tündöklő szép sugára
199	Tündököl Atyánk kegyelme
	
201	Uram, a töredelmes szívet
365	Uram, ó, add, ha vándorutam
202	Uram, segélj!
203	Uram, Te, ki békét ígérsz
	
200	Úgy kutattuk a homályba
204	Úr Isten, az én imádságom
205	Úr Isten, áldj meg jóvoltodból
206	Úr Jézus, aki felséggel
	
322	Üres kézzel kell-e mennem
	
207	Űzd el a kísértőt
	
208	Van még hely ott
209	Vágyol-e elhagyni bűneidet?
323	Vállat vetve, kezet fogva
210	Vándor áll ajtód előtt
324	Vándorutam Jézusommal járom
211	Vesd az igét
375	Végig megálld a nagy tusát
212	Világíts nékem, Jézus
213	Vonj öröm és búbánaton át
	
214	Záporként hull majd az áldás
368	Zendítsetek dicséretet
341	Zengjen Felőled
215	Zengjen hálaének
